local_15min,232,547,1766,1879,2931,3734,4147,4601,4830,5652,6148,6264,8273,8555,8622,8862,9085,9341,9818,avg
2018-02-01 04:30:00-06,0.544,0.7739999999999999,0.359,0.57,0.096,0.433,1.638,0.33,0.498,0.376,0.757,0.07,1.147,0.56,1.057,0.058,0.201,0.507,0.0,0.525
2018-02-01 04:45:00-06,0.546,0.7040000000000001,0.349,0.643,0.21,0.44,1.6059999999999999,0.512,0.7390000000000001,0.248,0.526,0.131,1.465,0.618,1.031,0.058,0.295,0.594,0.0,0.5639473684210526
2018-02-01 05:00:00-06,0.379,0.7050000000000001,0.27,0.634,0.366,0.7559999999999999,1.525,0.584,0.745,0.161,0.6859999999999999,0.07,1.079,0.696,1.048,0.058,0.852,0.997,0.0,0.6111052631578948
2018-02-01 05:15:00-06,0.253,0.7709999999999999,0.348,1.379,0.429,0.423,1.406,0.706,0.6459999999999999,0.161,0.679,0.077,1.506,0.609,1.03,0.057,0.6409999999999999,0.578,0.0,0.6157368421052631
2018-02-01 05:30:00-06,0.478,0.7639999999999999,0.3,1.2830000000000001,0.445,0.42,1.5619999999999998,0.345,0.8,0.16899999999999998,0.556,0.16899999999999998,1.4,0.476,1.051,0.058,0.199,0.452,0.0,0.5751052631578947
2018-02-01 05:45:00-06,0.516,0.7190000000000001,0.387,0.633,0.364,0.411,1.4980000000000002,0.8390000000000001,0.988,0.278,0.721,0.07,0.992,0.605,1.09,0.17600000000000002,0.294,0.563,0.0,0.5865263157894737
2018-02-01 06:00:00-06,0.474,4.066,0.225,1.25,0.365,0.325,1.4760000000000002,0.95,1.078,0.332,0.655,0.11,1.3730000000000002,0.61,1.043,0.174,0.198,0.9790000000000001,0.0,0.8254210526315789
2018-02-01 06:15:00-06,0.29100000000000004,1.837,0.314,1.375,0.365,0.317,1.5570000000000002,0.909,0.7999999999999999,0.267,0.669,0.092,1.042,0.7120000000000001,0.52,0.079,0.29,0.5539999999999999,0.0,0.6310526315789474
2018-02-01 06:30:00-06,1.554,1.715,0.243,0.759,0.412,0.321,1.6050000000000002,0.978,1.0759999999999998,0.226,0.653,0.071,1.476,0.594,0.34,0.168,1.0490000000000002,0.523,0.0,0.7243684210526314
2018-02-01 06:45:00-06,1.044,1.9509999999999998,0.6,0.58,0.598,0.32,1.6010000000000002,1.105,1.0630000000000002,0.235,0.736,0.131,1.335,0.562,0.265,0.184,1.672,0.606,0.0,0.7677894736842106
2018-02-01 07:00:00-06,1.145,1.935,1.07,0.525,0.71,0.32,2.221,0.996,1.283,1.743,0.622,0.07,1.5119999999999998,0.563,0.459,0.19,1.173,1.142,0.0,0.9304736842105262
2018-02-01 07:15:00-06,1.222,2.0069999999999997,1.068,1.2540000000000002,0.611,0.488,1.7209999999999999,0.594,1.294,1.652,0.634,0.07,2.725,0.606,0.5379999999999999,0.18600000000000005,1.216,1.6,0.0,1.0255789473684214
2018-02-01 07:30:00-06,1.02,1.841,0.998,0.613,0.6990000000000001,0.457,1.839,0.959,1.6969999999999998,1.877,0.816,0.13,1.721,0.6779999999999999,0.272,0.185,1.37,1.99,0.0,1.0085263157894737
2018-02-01 07:45:00-06,0.546,2.2070000000000003,1.038,0.6709999999999999,0.619,0.396,2.184,0.915,1.834,2.071,0.5660000000000001,0.071,1.601,0.6729999999999999,0.354,0.317,1.242,1.726,0.0,1.0016315789473687
2018-02-01 08:00:00-06,0.774,2.293,1.0659999999999998,1.3559999999999999,0.0,0.276,2.359,0.989,1.431,2.117,0.621,0.359,2.208,0.49,0.454,0.557,0.507,1.6,0.0,1.0240526315789475
2018-02-01 08:15:00-06,1.198,2.2840000000000003,0.485,2.094,0.397,0.26,2.121,0.952,1.56,1.3969999999999998,0.636,0.408,2.728,0.276,0.381,0.575,0.6509999999999999,1.063,0.0,1.0245263157894735
2018-02-01 08:30:00-06,1.101,2.4970000000000003,0.911,1.5719999999999998,0.493,0.315,2.144,0.899,1.2160000000000002,1.696,0.888,0.26,3.438,0.328,0.299,0.399,0.521,1.537,0.0,1.0796842105263158
2018-02-01 08:45:00-06,0.992,2.551,1.064,1.4380000000000002,0.358,0.315,2.232,0.913,2.2640000000000002,1.047,1.183,0.15,4.974,0.397,0.314,0.416,0.8540000000000001,1.4469999999999998,0.0,1.205736842105263
2018-02-01 09:00:00-06,1.019,10.199000000000002,0.475,2.1130000000000004,0.382,0.419,1.7950000000000002,0.923,6.1400000000000015,1.213,1.518,0.192,4.269,0.476,0.447,0.27,0.308,1.531,0.0,1.7731052631578952
2018-02-01 09:15:00-06,1.1,8.911,0.8390000000000001,1.952,0.468,0.463,1.5530000000000002,0.948,5.13,1.5019999999999998,1.579,0.183,3.876,0.392,0.306,0.341,0.253,1.3940000000000001,0.0,1.641578947368421
2018-02-01 09:30:00-06,0.688,2.609,0.794,1.308,0.375,0.429,1.6010000000000002,0.8809999999999999,1.805,1.591,0.999,0.093,4.112,0.369,0.28300000000000003,0.235,0.153,0.8640000000000001,0.0,1.0099473684210527
2018-02-01 09:45:00-06,0.5670000000000001,0.708,0.331,1.2,0.37,0.255,1.624,0.535,0.7440000000000001,1.716,1.247,0.132,3.39,0.365,0.494,0.333,2.753,0.9470000000000001,0.0,0.9321578947368422
2018-02-01 10:00:00-06,0.97,0.6509999999999999,0.4370000000000001,1.679,0.371,0.262,1.719,0.745,0.8360000000000001,2.187,0.853,0.139,3.07,0.416,0.289,0.456,1.234,0.9229999999999999,1.108,0.9655263157894737
2018-02-01 10:15:00-06,0.8440000000000001,0.547,1.02,2.001,0.462,0.313,1.523,0.479,0.764,1.7,0.957,0.071,1.609,0.932,0.24,0.345,1.065,0.831,1.258,0.8926842105263157
2018-02-01 10:30:00-06,0.555,0.674,0.328,4.473999999999998,0.6609999999999999,0.314,1.6769999999999998,0.546,0.7170000000000001,1.08,1.085,0.071,1.361,0.674,0.274,0.544,0.947,1.344,2.152,1.025157894736842
2018-02-01 10:45:00-06,0.662,0.5850000000000001,0.338,5.695,0.454,0.333,1.494,0.5920000000000001,0.7989999999999999,0.6920000000000001,1.112,0.131,2.0780000000000003,0.488,0.198,0.963,0.994,1.141,1.297,1.0550526315789475
2018-02-01 11:00:00-06,1.006,0.5850000000000001,1.078,4.859,0.411,0.3670000000000001,1.52,0.364,0.6900000000000001,0.529,0.7040000000000001,0.07,2.193,0.4370000000000001,0.307,0.955,0.336,0.919,0.0,0.9121052631578949
2018-02-01 11:15:00-06,0.38,0.631,0.634,2.662,0.612,0.35100000000000003,1.693,0.603,0.742,0.436,0.606,0.092,1.95,0.344,0.155,0.991,0.237,0.5760000000000001,0.0,0.7207894736842105
2018-02-01 11:30:00-06,0.899,0.653,0.529,2.741,0.265,0.255,1.6880000000000002,0.337,0.79,0.608,0.7559999999999999,0.111,1.614,0.344,0.16699999999999998,3.584,0.14,0.711,0.0,0.8522105263157895
2018-02-01 11:45:00-06,0.964,0.627,0.706,4.837,0.295,0.649,1.8940000000000001,0.561,0.696,0.789,0.605,0.161,1.668,0.364,0.127,3.901,0.24,0.6759999999999999,0.0,1.0399999999999998
2018-02-01 12:00:00-06,0.7070000000000001,0.6010000000000001,0.742,4.11,0.195,0.35200000000000004,2.266,0.8490000000000001,0.79,0.465,0.674,0.071,1.597,0.48,0.113,4.117,0.141,2.278,0.0,1.0814736842105261
2018-02-01 12:15:00-06,0.943,0.654,0.274,3.5039999999999996,0.194,0.365,2.105,0.89,0.7669999999999999,0.865,0.8390000000000001,0.071,1.268,0.453,0.161,4.173,0.242,2.233,0.0,1.0526842105263159
2018-02-01 12:30:00-06,0.441,0.648,0.249,1.926,0.199,0.37,2.1180000000000003,2.027,0.7020000000000001,0.633,0.584,0.132,1.524,0.55,0.12,2.705,0.142,1.666,0.0,0.880842105263158
2018-02-01 12:45:00-06,0.677,0.5870000000000001,1.084,0.983,0.306,0.434,2.215,2.363,0.7140000000000001,0.426,0.604,0.07200000000000001,1.165,0.547,0.154,1.228,0.24,2.05,0.0,0.8341578947368421
2018-02-01 13:00:00-06,0.945,0.637,0.305,0.615,0.254,0.41,2.16,2.394,0.7070000000000001,0.264,0.785,0.08,1.358,0.5670000000000001,0.121,1.181,0.141,0.943,0.0,0.729842105263158
2018-02-01 13:15:00-06,0.457,2.318,0.251,2.6,0.199,0.319,2.248,2.283,0.852,0.294,0.456,0.121,1.327,0.556,0.153,0.232,0.563,0.914,0.0,0.8496315789473684
2018-02-01 13:30:00-06,0.887,2.2030000000000003,0.595,3.9389999999999996,0.198,0.319,2.476,0.46,0.976,0.459,0.67,0.069,1.645,0.573,0.121,0.378,0.76,1.0959999999999999,0.0,0.9381052631578948
2018-02-01 13:45:00-06,0.609,0.654,0.7170000000000001,1.8230000000000002,0.227,0.28600000000000003,2.6860000000000004,0.82,0.7260000000000001,0.534,0.596,0.124,0.867,0.69,0.153,0.398,0.239,1.42,0.0,0.7141578947368421
2018-02-01 14:00:00-06,0.603,0.667,0.319,0.972,0.325,0.258,2.301,0.466,0.833,0.632,1.336,0.124,1.415,0.586,0.121,0.409,0.142,1.05,0.0,0.661
2018-02-01 14:15:00-06,0.7929999999999999,0.617,0.244,0.773,0.237,0.316,1.842,1.028,0.7270000000000001,1.224,1.88,0.069,1.43,0.535,0.152,0.408,0.314,1.401,0.0,0.7363157894736841
2018-02-01 14:30:00-06,0.915,0.59,0.918,1.253,0.182,0.3720000000000001,2.046,0.602,0.682,2.091,1.577,0.096,1.199,0.5589999999999999,0.122,0.386,0.14400000000000002,0.8679999999999999,0.0,0.7685263157894737
2018-02-01 14:45:00-06,0.363,0.669,0.337,1.3219999999999998,0.152,0.339,2.061,0.8240000000000001,0.7659999999999999,2.568,0.951,0.104,1.379,0.34700000000000003,0.145,0.35700000000000004,0.224,1.1980000000000002,0.0,0.742421052631579
2018-02-01 15:00:00-06,0.4270000000000001,0.544,0.306,1.285,0.649,0.318,2.075,0.887,0.823,2.082,0.611,0.07,1.879,0.35200000000000004,0.129,0.251,0.6659999999999999,1.9469999999999998,0.0,0.8053157894736841
2018-02-01 15:15:00-06,0.866,0.652,0.513,1.052,0.935,0.327,2.021,0.933,0.6920000000000001,1.3330000000000002,0.6990000000000001,0.122,1.232,0.303,0.138,0.243,0.6459999999999999,0.601,0.0,0.7004210526315789
2018-02-01 15:30:00-06,0.861,0.631,0.813,4.632,0.355,0.403,2.116,0.914,0.6779999999999999,1.401,0.5529999999999999,0.077,1.536,0.209,0.125,0.292,0.241,1.197,0.0,0.8965263157894736
2018-02-01 15:45:00-06,0.485,0.614,0.299,4.363,0.353,0.525,2.003,0.898,0.552,1.4480000000000002,0.552,0.07,1.797,0.2,0.329,0.388,0.278,0.591,0.0,0.8286842105263158
2018-02-01 16:00:00-06,0.6920000000000001,0.621,0.321,1.024,0.426,0.804,2.1140000000000003,1.106,0.5670000000000001,1.255,1.01,0.129,1.561,0.199,0.4,0.23,0.501,1.083,0.0,0.7391052631578947
2018-02-01 16:15:00-06,0.6920000000000001,1.02,0.917,1.0910000000000002,0.595,1.095,2.093,1.321,0.637,1.245,0.7040000000000001,0.108,1.964,0.42,0.098,0.21,0.45,0.75,0.0,0.8110526315789474
2018-02-01 16:30:00-06,0.546,3.465,0.614,2.1220000000000003,0.375,1.156,2.503,1.015,0.5619999999999999,0.855,0.815,0.124,2.028,0.25,0.132,0.209,0.804,1.499,0.0,1.0038947368421052
2018-02-01 16:45:00-06,0.962,0.6509999999999999,0.33,1.446,0.387,0.967,2.714,0.931,0.5750000000000001,0.648,0.72,0.069,2.405,0.299,0.136,0.264,0.21600000000000005,0.6659999999999999,0.0,0.757157894736842
2018-02-01 17:00:00-06,0.7020000000000001,0.589,0.34600000000000003,1.365,0.508,0.9,2.7020000000000004,0.67,0.627,0.609,0.7090000000000001,0.09,2.7030000000000003,0.233,0.381,0.305,0.191,1.145,0.0,0.7776315789473686
2018-02-01 17:15:00-06,0.29,0.616,1.033,0.579,0.506,0.898,2.9389999999999996,0.743,0.7420000000000001,0.99,0.48,0.11,1.947,0.343,0.442,0.763,0.213,0.7709999999999999,0.0,0.758157894736842
2018-02-01 17:30:00-06,0.934,0.626,0.419,1.04,0.593,0.897,2.917,0.963,0.537,1.328,0.8,0.071,2.322,0.685,0.477,0.413,0.191,1.078,0.0,0.857421052631579
2018-02-01 17:45:00-06,0.7879999999999999,0.647,0.268,1.0590000000000002,0.511,0.95,2.951,1.35,0.544,1.577,0.669,0.121,1.939,0.476,0.342,0.408,0.521,0.634,0.0,0.8292105263157895
2018-02-01 18:00:00-06,0.6509999999999999,1.233,0.647,0.6429999999999999,0.0,0.774,4.529,1.137,0.616,1.648,0.446,0.084,2.402,0.408,0.141,0.389,0.805,0.72,0.0,0.9091052631578947
2018-02-01 18:15:00-06,0.908,0.8450000000000001,0.7240000000000001,0.7260000000000001,0.464,0.362,4.601000000000001,0.892,0.708,1.721,0.7829999999999999,0.07,2.834,0.355,0.225,0.355,0.32,1.208,0.0,0.9526842105263157
2018-02-01 18:30:00-06,0.634,0.8670000000000001,0.444,0.7240000000000001,0.524,0.417,3.2020000000000004,1.072,0.706,1.787,0.617,0.387,3.658,0.415,0.449,0.355,0.937,0.8590000000000001,0.0,0.9502105263157897
2018-02-01 18:45:00-06,0.957,0.856,0.3670000000000001,1.006,0.862,0.518,3.397,1.263,1.4180000000000001,1.775,0.5710000000000001,0.365,3.326,0.4270000000000001,0.149,0.387,1.675,0.8109999999999999,0.0,1.0594736842105263
2018-02-01 19:00:00-06,0.904,0.795,0.976,1.6019999999999999,0.395,0.25,3.372,1.395,1.988,5.0760000000000005,0.7829999999999999,0.329,2.6210000000000004,0.442,0.34700000000000003,0.355,1.614,1.072,0.0,1.2797894736842104
2018-02-01 19:15:00-06,0.556,0.89,1.3130000000000002,1.052,0.397,0.396,3.1009999999999995,1.122,1.844,2.438,0.877,0.138,2.278,0.341,0.189,0.325,1.699,1.001,0.0,1.0503684210526318
2018-02-01 19:30:00-06,0.75,4.114000000000001,1.347,0.89,0.395,1.009,3.614,1.129,1.596,1.76,0.715,0.146,3.128,0.24,0.482,0.266,1.225,0.619,0.0,1.2328947368421055
2018-02-01 19:45:00-06,0.6859999999999999,0.823,6.053,1.62,0.501,0.999,3.749,1.115,1.3530000000000002,1.724,1.546,0.257,3.551,0.29600000000000004,0.191,0.271,1.036,1.252,0.0,1.4222631578947371
2018-02-01 20:00:00-06,0.872,0.865,4.39,0.946,0.48,1.071,3.6260000000000003,1.35,5.672000000000001,1.712,1.915,0.078,3.312,0.41,0.509,0.342,0.933,1.013,0.8540000000000001,1.5973684210526315
2018-02-01 20:15:00-06,0.659,0.858,1.324,0.613,0.398,1.183,3.451,1.346,7.87,1.6840000000000002,1.707,0.206,2.615,0.446,0.468,0.313,1.45,1.459,0.888,1.5230526315789472
2018-02-01 20:30:00-06,0.675,0.8370000000000001,1.521,0.76,0.396,1.183,2.787,1.3019999999999998,7.752000000000002,1.558,1.82,0.174,2.192,0.365,0.535,0.269,1.482,1.2,1.018,1.4645263157894737
2018-02-01 20:45:00-06,0.578,0.8839999999999999,1.143,0.69,0.482,0.873,2.506,1.351,7.895,1.598,1.578,0.18600000000000005,1.785,0.315,0.35200000000000004,0.349,1.106,0.9259999999999999,0.843,1.3389473684210524
2018-02-01 21:00:00-06,2.503,0.846,1.462,0.8410000000000001,0.547,0.53,2.144,1.332,7.295,1.94,1.639,0.07,2.486,0.274,0.5539999999999999,0.319,0.952,0.955,0.0,1.4046842105263158
2018-02-01 21:15:00-06,3.007,0.861,0.915,1.503,0.503,1.231,2.1830000000000003,1.294,7.435,1.666,1.345,0.245,1.523,0.387,0.389,0.262,0.833,1.146,0.0,1.4067368421052633
2018-02-01 21:30:00-06,2.68,0.853,0.759,1.5179999999999998,0.44,0.998,7.752000000000001,1.3630000000000002,5.525,1.65,1.382,0.07,2.167,0.524,0.394,0.34700000000000003,0.873,1.331,0.0,1.6118947368421055
2018-02-01 21:45:00-06,2.593,1.162,0.884,0.8320000000000001,0.4370000000000001,0.878,2.261,1.335,3.111,1.689,1.982,0.21,1.953,0.503,0.455,0.337,1.23,1.102,0.0,1.2081052631578948
2018-02-01 22:00:00-06,3.115,1.871,1.176,0.672,0.512,0.905,1.8319999999999999,1.172,2.23,2.875,1.756,0.108,1.985,0.467,0.508,0.315,1.412,0.679,0.0,1.2415789473684211
2018-02-01 22:15:00-06,2.8510000000000004,3.02,0.67,0.6579999999999999,0.5489999999999999,0.366,1.7990000000000002,1.252,1.753,1.2,1.591,0.163,2.046,0.595,0.33,0.365,0.61,0.6579999999999999,0.0,1.0776842105263158
2018-02-01 22:30:00-06,2.83,3.777,0.5539999999999999,0.883,0.474,0.284,1.8530000000000002,1.194,1.4270000000000005,0.7140000000000001,1.167,0.18600000000000005,1.935,0.594,0.7709999999999999,0.35100000000000003,0.7020000000000001,0.61,0.0,1.0687368421052632
2018-02-01 22:45:00-06,2.837,1.747,0.92,1.284,0.361,0.285,1.7619999999999998,1.335,1.374,0.399,0.921,0.07,2.488,0.6629999999999999,0.737,0.371,0.626,0.948,0.0,1.0067368421052634
2018-02-01 23:00:00-06,3.2230000000000003,1.6949999999999998,1.057,0.621,0.165,0.377,1.8100000000000005,2.559,1.232,0.422,0.7509999999999999,0.246,2.66,0.693,0.609,0.459,0.8740000000000001,0.978,0.544,1.1039473684210528
2018-02-01 23:15:00-06,2.869,0.9490000000000001,1.209,0.821,0.22,0.474,1.6269999999999998,1.286,1.143,0.402,0.889,0.071,2.717,0.609,1.238,0.332,0.55,0.773,0.674,0.992263157894737
2018-02-01 23:30:00-06,2.655,0.602,2.321,0.7,0.255,0.586,1.65,0.939,1.0979999999999999,0.202,0.57,0.195,2.337,0.384,1.238,0.453,0.331,0.72,0.936,0.9564210526315788
2018-02-01 23:45:00-06,1.423,0.5950000000000001,1.851,0.614,0.105,0.308,1.6950000000000005,1.0,0.775,0.184,0.644,0.13699999999999998,3.025,0.481,0.964,0.321,0.332,0.7420000000000001,0.687,0.8359473684210527
2018-02-02 00:00:00-06,1.793,0.611,1.846,0.585,0.096,0.308,1.7050000000000003,0.951,0.773,0.289,0.8109999999999999,0.312,2.567,0.4270000000000001,1.003,0.413,0.212,0.528,0.0,0.8015789473684211
2018-02-02 00:15:00-06,2.267,0.631,4.675,0.6709999999999999,0.095,0.395,1.531,0.926,0.9,0.287,0.5720000000000001,0.255,2.011,0.37,1.213,0.317,0.322,0.604,0.0,0.949578947368421
2018-02-02 00:30:00-06,1.016,0.591,4.547,0.665,0.16899999999999998,0.388,1.533,0.775,0.895,0.297,0.726,0.189,1.073,0.434,1.0590000000000002,0.383,0.203,0.778,0.0,0.827421052631579
2018-02-02 00:45:00-06,1.064,0.606,4.35,0.478,0.188,0.421,1.6880000000000002,0.29600000000000004,0.8400000000000001,0.326,0.8590000000000001,0.246,1.836,0.421,1.127,0.231,0.28600000000000003,0.602,0.0,0.835
2018-02-02 01:00:00-06,1.936,1.465,2.901,0.446,0.094,0.4,1.7050000000000003,0.304,0.7659999999999999,0.293,0.8029999999999999,0.182,1.616,0.579,1.0759999999999998,0.285,0.213,0.521,0.0,0.8202631578947368
2018-02-02 01:15:00-06,0.84,3.003,0.488,0.569,0.094,0.345,1.6030000000000002,0.34700000000000003,0.7929999999999999,0.344,0.818,0.147,1.218,0.7,1.03,0.099,0.254,0.518,0.0,0.6952631578947369
2018-02-02 01:30:00-06,0.259,0.637,0.478,0.44299999999999995,0.094,0.28600000000000003,1.5810000000000002,0.273,0.7120000000000001,0.325,1.003,0.195,1.4369999999999998,0.68,1.02,0.05,0.237,0.545,0.0,0.5397368421052631
2018-02-02 01:45:00-06,0.331,0.61,0.359,0.474,0.159,0.28600000000000003,1.7009999999999998,0.499,0.721,0.341,0.8190000000000001,0.14400000000000002,1.734,0.606,1.04,0.049,0.226,0.536,0.0,0.5597368421052632
2018-02-02 02:00:00-06,0.639,0.613,0.338,0.5599999999999999,0.187,0.303,1.6800000000000002,0.933,0.8530000000000001,0.264,0.847,0.237,1.268,0.602,1.003,0.051,0.821,0.5910000000000001,0.0,0.6205263157894736
2018-02-02 02:15:00-06,0.528,0.591,0.36,0.508,0.094,0.348,1.499,0.897,0.888,0.18,0.943,0.13699999999999998,1.724,0.69,1.046,0.051,0.73,0.596,0.0,0.6215789473684211
2018-02-02 02:30:00-06,0.249,0.64,0.398,0.40399999999999997,0.094,0.44,1.524,0.968,0.8059999999999999,0.179,0.7609999999999999,0.136,1.41,0.638,0.988,0.05,0.281,0.619,0.0,0.5571052631578947
2018-02-02 02:45:00-06,0.253,0.611,0.407,0.513,0.095,0.461,1.724,0.91,0.7110000000000001,0.386,0.821,0.197,1.565,0.477,1.051,0.051,0.18600000000000005,0.476,0.0,0.5734210526315789
2018-02-02 03:00:00-06,0.602,0.5770000000000001,0.349,1.31,0.157,0.399,1.649,0.927,0.7390000000000001,0.398,0.785,0.112,1.416,0.557,0.982,0.05,0.29100000000000004,0.616,0.0,0.6271578947368421
2018-02-02 03:15:00-06,0.597,0.6459999999999999,0.365,0.669,0.18600000000000005,0.28800000000000003,1.392,0.705,0.7639999999999999,0.387,0.568,0.085,1.266,0.5579999999999999,1.06,0.053,0.18600000000000005,0.653,0.0,0.5488421052631578
2018-02-02 03:30:00-06,0.265,0.615,0.3,0.41600000000000004,0.095,0.287,1.3710000000000002,0.298,0.6990000000000001,0.18,0.563,0.114,1.538,0.6459999999999999,0.97,0.05,0.8440000000000001,0.5479999999999999,0.0,0.5157368421052632
2018-02-02 03:45:00-06,0.248,0.617,0.629,0.425,0.094,0.28600000000000003,1.4360000000000002,0.503,0.7839999999999999,0.179,0.752,0.068,1.334,0.708,1.0659999999999998,0.05,0.672,0.5700000000000001,0.0,0.5484736842105263
2018-02-02 04:00:00-06,0.494,3.879,0.342,0.5589999999999999,0.098,0.339,1.479,0.422,0.73,0.292,0.552,0.121,1.329,0.58,0.971,0.051,0.28,0.55,0.0,0.6877894736842105
2018-02-02 04:15:00-06,0.62,0.624,0.443,1.109,0.145,0.525,1.3200000000000005,0.603,0.63,0.341,0.5479999999999999,0.126,1.107,0.574,1.064,0.17,0.185,0.568,0.0,0.5632631578947369
2018-02-02 04:30:00-06,0.332,0.5609999999999999,0.445,0.868,0.196,0.542,1.4900000000000002,0.337,0.67,0.27,0.804,0.069,1.693,0.574,0.971,0.092,0.275,0.5920000000000001,0.0,0.567421052631579
2018-02-02 04:45:00-06,0.246,0.655,0.378,0.43700000000000006,0.212,0.514,1.5959999999999999,0.317,0.8340000000000001,0.293,0.526,0.104,1.34,0.601,1.063,0.138,0.232,0.466,0.0,0.5237894736842105
2018-02-02 05:00:00-06,0.397,0.602,0.371,0.547,0.365,0.331,1.501,0.8390000000000001,0.7939999999999999,0.29,0.624,0.093,1.188,0.6459999999999999,0.967,0.17600000000000002,0.965,0.898,0.0,0.6102105263157894
2018-02-02 05:15:00-06,0.6409999999999999,0.598,0.258,1.089,0.364,0.285,1.3950000000000002,0.976,0.591,0.353,0.698,0.07,1.452,0.498,1.061,0.17800000000000002,0.529,0.736,0.0,0.6195789473684211
2018-02-02 05:30:00-06,0.389,0.6589999999999999,0.34600000000000003,0.9840000000000001,0.381,0.309,1.3550000000000002,0.964,0.6629999999999999,0.3,0.635,0.13,1.28,0.5870000000000001,0.967,0.179,0.271,0.608,0.0,0.5793157894736843
2018-02-02 05:45:00-06,0.248,0.596,0.349,0.478,0.475,0.345,1.5190000000000001,0.938,0.633,0.235,0.624,0.069,1.086,0.5920000000000001,1.06,0.181,0.183,0.467,0.0,0.530421052631579
