local_15min,232,547,1766,1879,3734,4147,4830,6148,6264,6888,8273,8368,8555,8622,8862,9085,9341,9818,avg
2018-04-01 06:00:00-05,0.253,0.7090000000000001,0.413,1.409,0.275,1.6810000000000005,0.6489999999999999,0.629,0.098,0.267,1.4340000000000002,1.999,0.378,0.512,0.231,0.242,0.8260000000000001,0.5329999999999999,0.6965555555555557
2018-04-01 06:15:00-05,0.386,3.689000000000001,0.313,1.371,0.275,1.5800000000000003,0.652,0.6779999999999999,0.075,0.298,1.178,1.9,0.38,0.363,0.229,0.18600000000000005,0.882,0.5,0.8297222222222222
2018-04-01 06:30:00-05,0.504,0.716,0.366,0.617,0.336,1.7080000000000002,0.5459999999999999,0.528,0.12,0.34900000000000003,1.4509999999999998,1.8940000000000001,0.279,0.16899999999999998,0.221,0.226,0.401,0.493,0.6068888888888888
2018-04-01 06:45:00-05,0.344,0.691,0.327,0.515,0.4970000000000001,2.227,0.5309999999999999,0.775,0.112,0.243,1.03,1.828,0.28300000000000003,0.443,0.185,0.228,0.368,0.5720000000000001,0.6221666666666668
2018-04-01 07:00:00-05,0.407,0.636,0.414,0.562,0.527,1.91,0.623,0.6559999999999999,0.146,0.201,1.487,2.456,0.268,0.51,0.18600000000000005,0.183,1.053,0.473,0.7054444444444443
2018-04-01 07:15:00-05,0.409,0.6859999999999999,0.378,0.8130000000000001,0.4370000000000001,1.5870000000000002,0.614,0.657,0.073,0.34600000000000003,1.349,2.469,0.378,0.578,0.185,0.24,1.199,0.436,0.7130000000000001
2018-04-01 07:30:00-05,0.528,0.6729999999999999,0.308,1.27,0.334,1.66,0.5680000000000001,0.7140000000000001,0.077,0.348,1.807,2.504,0.411,0.222,0.269,0.16899999999999998,1.154,0.5539999999999999,0.7538888888888888
2018-04-01 07:45:00-05,0.252,0.6940000000000001,0.6940000000000001,0.655,0.334,1.5750000000000002,0.5850000000000001,0.66,0.129,0.13899999999999998,1.783,2.502,0.285,0.481,0.496,0.239,1.5850000000000002,0.446,0.7518888888888889
2018-04-01 08:00:00-05,0.285,0.672,1.047,0.5539999999999999,0.282,1.513,0.489,0.606,0.07400000000000001,0.243,1.713,2.326,0.281,0.34600000000000003,0.193,0.192,1.405,0.612,0.7129444444444444
2018-04-01 08:15:00-05,0.487,1.072,1.2,1.5000000000000002,0.272,1.436,0.5449999999999999,0.762,0.104,0.444,2.479,1.794,0.28,0.35,0.34600000000000003,0.212,0.8119999999999999,0.7709999999999999,0.8258888888888889
2018-04-01 08:30:00-05,0.6509999999999999,1.821,1.168,1.5499999999999998,0.375,1.3430000000000002,0.562,0.635,0.101,0.43200000000000005,1.867,2.096,0.277,0.182,0.4,0.233,1.217,0.994,0.8835555555555555
2018-04-01 08:45:00-05,0.233,1.4489999999999998,1.185,0.963,0.442,2.524,0.929,0.562,0.07200000000000001,0.5010000000000001,1.859,2.23,0.28800000000000003,0.34700000000000003,0.298,0.16899999999999998,0.8380000000000001,0.633,0.8623333333333334
2018-04-01 09:00:00-05,0.238,4.046,0.905,1.027,0.379,3.415,0.708,1.052,0.289,0.289,1.7480000000000002,1.8030000000000002,0.28600000000000003,0.138,0.642,0.226,1.123,0.75,1.0591111111111113
2018-04-01 09:15:00-05,0.29600000000000004,5.331,0.445,1.7800000000000002,0.318,3.0970000000000004,0.64,0.503,0.411,0.39899999999999997,2.3,1.5990000000000002,0.473,0.34600000000000003,0.649,0.173,1.112,0.5479999999999999,1.1344444444444444
2018-04-01 09:30:00-05,0.688,1.94,1.4980000000000002,0.8690000000000001,0.272,3.0180000000000002,0.5569999999999999,0.653,0.307,0.368,1.568,0.918,0.479,0.196,0.187,0.209,1.1900000000000002,1.02,0.8853888888888889
2018-04-01 09:45:00-05,0.388,0.9009999999999999,0.925,0.8019999999999999,0.272,2.971,0.3,0.759,0.232,0.42,1.439,1.172,0.5529999999999999,0.327,0.165,0.225,0.972,3.017,0.8799999999999999
2018-04-01 10:00:00-05,0.245,0.8839999999999999,0.528,0.852,0.272,2.997,0.426,1.198,0.222,0.369,1.618,1.155,0.528,0.242,0.076,0.818,1.114,0.85,0.7996666666666666
2018-04-01 10:15:00-05,0.268,0.945,0.914,0.777,0.36,1.3940000000000001,0.6659999999999999,0.979,0.208,0.619,1.561,1.3559999999999999,0.311,0.34700000000000003,0.08900000000000001,0.242,1.665,0.733,0.7463333333333334
2018-04-01 10:30:00-05,0.588,1.228,1.166,3.5160000000000005,0.383,1.2309999999999999,2.883,0.8340000000000001,0.12,0.484,1.822,2.318,0.342,0.333,0.35200000000000004,0.162,1.347,1.492,1.1445
2018-04-01 10:45:00-05,0.297,1.399,1.508,3.576,0.331,1.385,5.916,0.775,0.19,0.393,1.969,1.797,0.287,0.804,0.422,0.222,1.165,1.619,1.3363888888888888
