local_15min,232,547,1766,1879,3734,4147,4830,5652,6148,6264,8273,8555,8622,9085,9341,avg
2018-01-01 06:45:00-06,0.875,0.757,0.41,0.44,0.428,1.265,0.6970000000000001,0.309,0.62,0.16,1.737,0.303,1.3119999999999998,0.258,1.1079999999999999,0.7119333333333334
2018-01-01 07:00:00-06,0.965,0.701,1.132,0.523,0.345,1.4320000000000002,0.672,0.195,0.6779999999999999,0.073,2.219,0.373,1.161,0.302,1.3090000000000002,0.8053333333333332
2018-01-01 07:15:00-06,0.882,0.7240000000000001,1.054,0.7110000000000001,0.343,1.523,0.7639999999999999,0.151,0.657,0.069,1.946,0.477,1.058,1.078,1.232,0.8445999999999999
2018-01-01 07:30:00-06,2.014,0.733,1.107,1.074,0.344,1.429,0.6990000000000001,0.151,0.7959999999999999,0.132,1.944,0.39,1.112,0.8590000000000001,1.2360000000000002,0.9346666666666666
2018-01-01 07:45:00-06,2.02,0.6950000000000001,1.221,0.439,0.342,1.4980000000000002,0.7100000000000001,0.15,0.605,0.246,1.965,0.282,1.1,0.256,1.3430000000000002,0.8581333333333333
2018-01-01 08:00:00-06,2.123,0.731,1.095,0.435,0.449,1.5800000000000003,0.652,0.268,0.617,0.412,1.592,0.3,0.443,0.389,1.41,0.8330666666666667
2018-01-01 08:15:00-06,2.117,0.741,1.295,0.475,0.457,1.41,0.605,1.853,0.792,0.354,2.479,0.336,0.304,0.506,2.089,1.0542
2018-01-01 08:30:00-06,1.783,0.691,1.235,0.406,0.36,1.351,0.6809999999999999,1.765,0.664,0.287,3.669,0.373,0.703,0.931,1.25,1.0766
2018-01-01 08:45:00-06,1.5830000000000002,0.7180000000000001,1.084,0.716,0.344,1.425,0.8390000000000001,1.757,0.662,0.247,3.387,0.42,1.101,0.792,1.416,1.0994
2018-01-01 09:00:00-06,2.081,0.74,0.636,1.07,0.348,1.4420000000000002,1.071,2.161,0.608,0.18,2.937,0.324,1.381,0.256,1.608,1.1228666666666667
2018-01-01 09:15:00-06,1.981,0.6779999999999999,1.232,0.528,0.3670000000000001,1.5590000000000002,1.6130000000000002,1.59,0.873,0.159,2.347,0.28600000000000003,1.366,0.204,1.3840000000000001,1.0777999999999999
2018-01-01 09:30:00-06,1.4469999999999998,0.7470000000000001,0.8,0.392,0.35200000000000004,1.54,1.469,1.085,0.693,0.147,2.091,0.312,1.055,0.271,1.2790000000000001,0.9120000000000001
2018-01-01 09:45:00-06,1.791,0.7659999999999999,0.919,0.42200000000000004,0.458,1.402,1.661,0.908,0.923,0.162,2.155,0.35200000000000004,0.603,0.81,1.037,0.9579333333333333
2018-01-01 10:00:00-06,1.781,0.7510000000000001,1.273,0.391,0.484,1.642,1.661,1.185,1.027,0.07,2.249,0.434,0.904,0.25,1.6559999999999997,1.0505333333333333
2018-01-01 10:15:00-06,2.381,0.754,0.655,0.399,0.371,1.5430000000000001,3.842,2.082,0.8740000000000001,0.08800000000000001,2.533,0.345,0.889,0.289,1.7100000000000002,1.2503333333333335
2018-01-01 10:30:00-06,1.663,0.7959999999999999,1.239,0.5479999999999999,0.32,1.435,3.792,1.555,0.893,0.11,3.0410000000000004,0.469,1.057,0.35700000000000004,1.37,1.2429999999999999
2018-01-01 10:45:00-06,2.739,0.706,1.014,1.263,0.32,1.546,1.14,1.296,1.328,0.069,3.382,0.825,0.8340000000000001,0.249,1.7990000000000002,1.2339999999999998
2018-01-01 11:00:00-06,2.235,0.713,0.507,0.469,0.319,1.589,0.932,1.342,1.362,0.11,2.432,0.605,1.11,0.322,1.3430000000000002,1.026
2018-01-01 11:15:00-06,1.525,0.7480000000000001,1.3630000000000002,0.429,0.416,1.4509999999999998,0.7250000000000001,1.546,1.167,0.131,2.08,0.5820000000000001,1.357,0.329,1.356,1.0136666666666667
2018-01-01 11:30:00-06,2.617,0.688,0.773,0.386,0.392,1.243,0.4590000000000001,1.331,1.138,0.08,2.466,0.34600000000000003,1.135,0.7490000000000001,1.027,0.9886666666666667
2018-01-01 11:45:00-06,2.397,0.725,0.713,0.441,0.294,1.3869999999999998,0.49,1.222,1.187,0.161,2.759,0.425,1.0659999999999998,1.182,0.937,1.0257333333333334
2018-01-01 12:00:00-06,1.6569999999999998,0.738,1.141,0.474,0.284,1.382,0.3400000000000001,1.13,1.097,0.069,2.855,0.447,1.844,1.148,1.35,1.0637333333333332
2018-01-01 12:15:00-06,0.519,0.7780000000000001,2.036,0.3660000000000001,0.332,1.286,0.5169999999999999,1.172,1.4580000000000002,0.068,1.845,0.382,1.384,1.108,0.733,0.9322666666666668
2018-01-01 12:30:00-06,0.529,0.8039999999999999,1.753,0.396,0.768,1.34,0.61,1.376,1.321,0.128,3.916,0.333,2.119,1.149,0.6509999999999999,1.1462
2018-01-01 12:45:00-06,0.645,0.7619999999999998,1.724,0.3699999999999997,0.688,1.234,0.3709999999999998,1.429,1.37,0.068,4.072,0.337,1.127,1.217,1.31,1.1149333333333333
2018-01-01 13:00:00-06,0.804,0.7490000000000001,1.134,0.4330000000000003,0.635,1.415,0.47200000000000003,1.511,1.284,0.083,2.852,0.354,1.073,1.114,1.222,1.009
2018-01-01 13:15:00-06,0.5479999999999999,0.7219999999999998,1.6869999999999998,0.397,0.575,1.455,0.4669999999999997,1.359,1.194,0.111,2.632,0.417,0.726,1.16,0.6089999999999995,0.9372666666666666
2018-01-01 13:30:00-06,0.6679999999999999,0.7659999999999999,0.7140000000000001,0.43899999999999983,0.579,1.3459999999999999,0.36700000000000005,1.349,1.119,0.067,1.902,0.341,0.7559999999999999,0.87,0.7589999999999999,0.8027999999999998
2018-01-01 13:45:00-06,0.708,0.7730000000000004,0.294,0.32299999999999995,0.626,1.2819999999999998,0.4659999999999998,1.027,0.723,0.08900000000000001,1.485,0.345,0.695,0.399,1.148,0.6922000000000001
2018-01-01 14:00:00-06,0.88,0.7250000000000001,0.494,0.3980000000000001,0.584,1.4530000000000003,0.4879999999999996,1.043,0.384,0.109,1.577,0.343,0.797,0.3720000000000001,0.8590000000000004,0.7004
2018-01-01 14:15:00-06,0.477,0.7489999999999999,0.887,0.4249999999999998,1.172,2.247,0.5900000000000003,1.02,0.412,0.925,1.186,0.333,0.79,0.501,0.9520000000000001,0.8444
2018-01-01 14:30:00-06,0.362,0.7650000000000001,0.265,0.4490000000000001,1.146,2.8339999999999996,0.4579999999999997,1.063,0.6920000000000001,1.129,1.285,0.411,1.122,1.043,0.7730000000000001,0.9197999999999998
2018-01-01 14:45:00-06,0.415,0.7140000000000002,0.243,0.3410000000000002,0.703,2.7070000000000003,0.4019999999999999,1.167,0.7240000000000001,0.6759999999999999,3.631,0.335,0.95,0.965,0.875,0.9898666666666667
2018-01-01 15:00:00-06,0.792,0.7399999999999998,0.978,0.436,0.6940000000000001,2.737,0.5390000000000001,1.178,0.8740000000000001,0.631,3.017,0.184,0.994,3.385,1.4459999999999995,1.2416666666666665
2018-01-01 15:15:00-06,0.491,0.7639999999999998,0.221,0.3640000000000001,0.606,2.792,0.4790000000000001,1.668,0.753,0.412,3.612,0.18600000000000005,0.938,1.38,1.0650000000000002,1.0487333333333333
2018-01-01 15:30:00-06,0.474,0.7040000000000001,0.397,0.379,0.5539999999999999,2.818,0.5,3.645,0.86,0.4270000000000001,3.412,0.39,0.954,1.5019999999999998,0.8630000000000002,1.1919333333333333
2018-01-01 15:45:00-06,0.37,0.7480000000000002,0.773,0.546,0.624,2.82,0.41900000000000015,1.37,0.619,0.5579999999999999,3.591,0.222,0.753,0.483,1.285,1.012066666666667
2018-01-01 16:00:00-06,0.8220000000000001,0.7659999999999999,0.4970000000000001,0.359,0.746,2.9530000000000003,0.392,1.255,0.62,0.456,2.655,0.154,0.901,0.362,0.746,0.9122666666666667
2018-01-01 16:15:00-06,0.943,0.6910000000000001,0.327,0.413,1.02,2.529,0.54,1.178,0.873,0.536,2.145,0.154,0.721,0.385,0.695,0.8766666666666666
2018-01-01 16:30:00-06,0.459,0.7549999999999999,0.889,0.39899999999999997,1.234,1.403,0.5830000000000001,1.144,0.603,2.678,2.295,0.209,0.696,1.433,0.998,1.0518666666666665
2018-01-01 16:45:00-06,0.339,0.7310000000000001,0.6940000000000001,0.461,1.176,1.269,0.585,1.364,0.978,1.604,2.357,0.258,0.649,1.5619999999999998,0.917,0.9962666666666666
2018-01-01 17:00:00-06,0.459,0.753,0.63,0.4330000000000001,1.137,1.4469999999999998,0.406,1.567,1.112,2.129,2.797,0.163,0.6579999999999999,0.8009999999999999,0.759,1.0167333333333335
2018-01-01 17:15:00-06,0.7879999999999999,0.7549999999999999,0.923,0.439,1.132,1.49,0.446,2.033,0.946,0.8109999999999999,2.877,0.152,0.664,1.766,1.139,1.0907333333333333
2018-01-01 17:30:00-06,0.451,0.764,0.7609999999999999,0.35100000000000003,1.122,1.5230000000000001,0.6509999999999999,2.213,1.093,0.586,3.264,0.151,0.672,1.89,1.2690000000000001,1.1174000000000002
2018-01-01 17:45:00-06,0.93,0.7879999999999999,0.495,0.46299999999999997,1.181,1.4029999999999998,0.6739999999999999,2.366,1.471,1.659,3.535,0.163,0.6890000000000001,1.463,0.8370000000000001,1.2078
2018-01-01 18:00:00-06,0.741,0.8140000000000001,0.757,1.357,1.217,1.3969999999999998,0.5539999999999999,4.6,1.351,1.227,3.54,0.384,0.7,2.253,1.558,1.4966666666666666
2018-01-01 18:15:00-06,0.5329999999999999,0.848,0.959,0.892,0.6709999999999999,1.3530000000000002,0.478,3.853,1.66,0.998,3.304,0.208,0.685,5.37,1.0890000000000002,1.5267333333333333
2018-01-01 18:30:00-06,1.8,0.8400000000000001,0.501,0.632,0.63,1.4150000000000005,0.54,3.484,1.71,0.7170000000000001,3.3510000000000004,0.324,0.685,4.774,1.121,1.5016
2018-01-01 18:45:00-06,1.513,0.924,0.81,0.59,0.7709999999999999,1.258,0.588,3.633,1.878,0.629,5.544,0.551,0.64,2.977,0.916,1.5481333333333331
2018-01-01 19:00:00-06,1.475,0.782,0.923,0.59,0.52,1.3300000000000003,0.66,3.883,1.714,0.763,4.093,0.7090000000000001,0.596,2.0980000000000003,1.617,1.4502
2018-01-01 19:15:00-06,1.479,0.7240000000000001,0.506,0.657,0.5539999999999999,1.5119999999999998,0.617,2.374,1.628,0.632,3.491,0.624,0.5529999999999999,2.168,1.4,1.2612666666666668
2018-01-01 19:30:00-06,1.266,0.7440000000000001,1.058,0.6769999999999999,0.664,1.439,0.534,1.865,1.841,0.5589999999999999,4.215,0.614,0.5429999999999999,2.239,1.0359999999999998,1.2862666666666667
2018-01-01 19:45:00-06,1.252,0.777,1.13,0.581,1.03,1.3330000000000002,0.496,1.569,1.712,0.664,3.224,1.03,1.914,1.929,1.2049999999999998,1.3230666666666664
2018-01-01 20:00:00-06,1.3,0.7140000000000001,0.609,0.647,1.348,1.41,0.5539999999999999,1.47,1.533,0.66,3.052,0.484,1.846,5.459,1.29,1.4917333333333331
2018-01-01 20:15:00-06,1.251,0.7589999999999999,0.818,0.8029999999999999,1.088,1.4680000000000002,0.6789999999999999,1.388,1.433,0.597,3.3080000000000003,0.361,1.3019999999999998,3.846,1.419,1.3679999999999999
2018-01-01 20:30:00-06,0.951,0.775,1.005,1.194,1.359,1.4620000000000002,0.5680000000000001,1.391,1.5719999999999998,0.672,3.363,0.362,1.794,2.287,1.265,1.3346666666666667
2018-01-01 20:45:00-06,1.081,0.7320000000000001,0.495,0.679,0.918,1.537,0.542,1.75,1.307,0.423,3.592,0.359,1.4780000000000002,2.136,2.685,1.3142666666666665
2018-01-01 21:00:00-06,1.189,0.757,0.852,0.5509999999999999,0.652,1.4950000000000003,0.594,2.11,1.476,0.498,3.362,0.463,1.272,2.212,1.2719999999999998,1.250333333333333
2018-01-01 21:15:00-06,1.097,0.785,1.143,0.627,0.7440000000000001,1.5510000000000002,0.4950000000000001,1.938,1.714,0.581,2.637,0.467,1.351,3.139,0.882,1.2767333333333333
2018-01-01 21:30:00-06,1.632,0.7140000000000001,0.5529999999999999,0.597,0.721,1.6030000000000002,0.5519999999999999,2.011,1.5730000000000002,0.507,2.842,0.366,1.668,1.16,2.023,1.2348
2018-01-01 21:45:00-06,1.453,0.7709999999999999,0.893,0.743,0.763,1.3090000000000002,0.603,1.882,1.494,0.493,2.95,0.381,1.578,1.23,1.776,1.221266666666667
2018-01-01 22:00:00-06,1.393,0.775,0.992,0.662,0.81,1.4,0.652,1.83,1.831,0.8109999999999999,2.6660000000000004,0.38,1.676,1.2,1.7730000000000001,1.2567333333333333
2018-01-01 22:15:00-06,1.408,0.762,0.448,1.433,0.675,1.524,0.4890000000000001,1.932,2.092,0.625,2.627,0.431,1.541,1.188,0.998,1.2115333333333334
2018-01-01 22:30:00-06,1.768,0.745,1.012,0.679,0.698,1.537,0.461,1.515,1.758,0.496,2.325,0.485,1.565,1.4980000000000002,1.774,1.2210666666666665
2018-01-01 22:45:00-06,2.669,0.79,0.898,0.6609999999999999,0.79,1.449,0.5499999999999999,0.404,1.278,0.521,2.421,0.387,1.505,1.882,1.5930000000000002,1.1865333333333334
2018-01-01 23:00:00-06,0.78,0.777,0.39,0.6839999999999999,1.123,1.5550000000000002,0.624,0.38,0.879,0.561,2.269,0.378,1.405,1.327,1.168,0.9533333333333333
2018-01-01 23:15:00-06,0.758,0.7739999999999999,0.871,0.635,0.703,1.4820000000000002,0.645,0.3,0.797,0.505,1.73,0.368,1.33,0.794,0.8009999999999999,0.8328666666666666
2018-01-01 23:30:00-06,1.934,0.8009999999999999,0.644,0.5690000000000001,0.721,1.4669999999999999,0.6389999999999999,0.281,0.5589999999999999,0.477,1.978,0.447,1.053,0.476,0.7929999999999999,0.855933333333333
2018-01-01 23:45:00-06,0.83,0.76,0.284,0.5640000000000001,0.708,1.4360000000000002,0.6609999999999999,0.28300000000000003,0.7929999999999999,0.622,1.3030000000000002,0.424,0.979,0.371,0.5820000000000001,0.7066666666666667
2018-01-02 00:00:00-06,0.467,0.7789999999999999,1.14,0.94,0.685,1.4820000000000002,0.4350000000000001,0.232,0.733,0.466,1.429,0.391,0.959,0.339,0.75,0.7484666666666667
2018-01-02 00:15:00-06,0.379,0.8009999999999999,0.595,0.77,0.8540000000000001,1.564,0.41200000000000003,0.247,0.508,0.519,1.197,0.532,0.985,0.21,0.507,0.672
2018-01-02 00:30:00-06,0.563,0.76,0.383,0.43200000000000005,0.909,1.5719999999999998,0.613,0.295,0.594,0.454,1.439,0.534,0.954,0.411,0.629,0.7028
2018-01-02 00:45:00-06,0.398,0.78,0.301,0.391,0.8320000000000001,1.339,0.604,0.257,0.633,0.27,1.444,0.5870000000000001,0.991,1.008,0.635,0.6980000000000001
2018-01-02 01:00:00-06,0.412,0.8059999999999999,0.369,0.431,0.7170000000000001,1.258,0.49700000000000005,0.298,0.596,0.214,1.085,0.637,0.946,0.418,0.491,0.6116666666666666
2018-01-02 01:15:00-06,0.477,0.7420000000000001,0.298,0.433,0.674,1.4720000000000002,0.555,0.328,0.503,0.24,1.477,0.607,0.994,0.243,0.5479999999999999,0.6394000000000002
2018-01-02 01:30:00-06,0.463,0.7829999999999999,0.457,0.5589999999999999,0.617,1.418,0.41200000000000003,0.403,0.687,0.172,1.288,0.483,0.933,0.271,0.597,0.6362000000000001
