local_15min,547,1766,1879,2931,3734,4147,4830,6148,6264,8273,8862,9341,9818,avg
2018-06-01 16:00:00-05,1.38,0.313,0.8749999999999998,1.176,0.603,0.7360000000000002,0.43699999999999983,0.528,0.207,5.374,0.16,0.6870000000000003,0.591,1.005153846153846
2018-06-01 16:15:00-05,1.3630000000000002,0.312,0.6709999999999999,0.966,0.5770000000000001,1.2159999999999995,0.432,0.509,0.146,5.504,0.058,0.7020000000000001,1.436,1.0686153846153845
2018-06-01 16:30:00-05,1.4970000000000003,0.364,2.782,1.029,0.501,1.261,0.5070000000000001,0.703,0.208,6.688,0.046,0.6929999999999996,4.395,1.590307692307692
2018-06-01 16:45:00-05,1.587,0.436,2.5380000000000003,1.007,0.62,1.124,0.436,0.514,0.205,7.559,0.047,0.8209999999999997,2.594,1.499076923076923
2018-06-01 17:00:00-05,1.541,0.616,0.608,1.011,0.617,0.8520000000000003,0.4490000000000003,0.431,0.14800000000000002,3.292,0.047,0.7169999999999996,2.414,0.9802307692307692
2018-06-01 17:15:00-05,1.49,0.725,0.444,1.098,0.613,0.7919999999999998,0.4530000000000001,0.7390000000000001,0.2,3.987,0.142,0.5459999999999998,4.224,1.1886923076923077
2018-06-01 17:30:00-05,1.5519999999999998,4.474,0.602,1.113,0.528,0.7349999999999999,0.456,0.552,0.156,4.23,0.163,0.6930000000000003,2.5980000000000003,1.3732307692307693
2018-06-01 17:45:00-05,1.4469999999999998,1.76,0.5710000000000001,1.079,0.503,0.6739999999999999,0.6719999999999999,0.523,0.211,3.372,0.131,1.291,4.538,1.290153846153846
2018-06-01 18:00:00-05,1.3090000000000002,0.58,0.448,1.165,0.503,0.7619999999999998,0.4139999999999999,0.446,0.205,3.523,0.047,1.393,4.629,1.1864615384615385
2018-06-01 18:15:00-05,1.3630000000000002,0.655,0.6339999999999999,1.254,0.502,0.908,0.4490000000000001,0.7040000000000001,0.146,5.551,0.047,1.273,3.401,1.299
