local_15min,232,547,1766,1879,3734,4147,4830,6148,6264,6888,8273,8555,8862,9085,9341,9818,avg
2018-05-01 06:30:00-05,0.631,0.9440000000000001,0.301,0.6759999999999999,0.578,1.54,0.8130000000000001,0.701,0.14400000000000002,0.263,1.021,0.313,0.047,0.802,0.5519999999999999,0.307,0.6020625
2018-05-01 06:45:00-05,0.899,0.8759999999999999,0.606,0.57,0.271,1.6010000000000002,0.7709999999999999,0.555,0.079,0.36,0.969,0.123,0.047,0.5710000000000001,0.39799999999999996,0.308,0.56275
2018-05-01 07:00:00-05,1.062,0.716,0.88,0.752,0.269,1.6380000000000001,0.902,0.677,0.084,0.231,1.055,0.248,0.046,0.453,0.397,0.467,0.6173125
2018-05-01 07:15:00-05,1.253,0.677,0.327,1.004,0.271,2.171,1.085,0.743,0.13699999999999998,0.158,1.195,0.122,0.047,0.541,0.578,1.185,0.718375
2018-05-01 07:30:00-05,1.156,0.7020000000000001,0.327,0.72,0.268,2.185,0.9260000000000002,0.6629999999999999,0.078,0.308,2.164,0.32299999999999995,0.047,0.546,0.494,0.5539999999999999,0.7163124999999999
2018-05-01 07:45:00-05,1.21,0.657,0.218,0.7559999999999999,0.249,2.1319999999999997,0.963,0.601,0.218,0.382,2.139,0.231,0.046,0.269,0.47,0.828,0.7105625
2018-05-01 08:00:00-05,1.672,0.8190000000000001,0.5920000000000001,0.6890000000000001,0.295,2.204,1.2670000000000001,1.009,0.244,0.16799999999999998,2.19,0.266,0.046,0.378,0.5800000000000001,1.04,0.8411875
2018-05-01 08:15:00-05,0.976,1.997,0.581,0.7629999999999999,0.35600000000000004,2.535,1.4280000000000002,0.6779999999999999,0.24,0.27399999999999997,2.103,0.125,0.052000000000000005,0.317,0.899,0.908,0.8895
2018-05-01 08:30:00-05,0.943,1.943,0.679,1.3330000000000002,0.51,3.017,0.8770000000000001,0.792,0.451,0.425,2.701,0.25,0.173,0.238,0.8560000000000001,0.7709999999999999,0.9974375
2018-05-01 08:45:00-05,1.905,1.5,0.442,1.254,0.521,3.638,0.7280000000000001,1.043,0.56,0.49,2.28,0.184,0.051,0.387,0.9079999999999999,0.926,1.0510625
2018-05-01 09:00:00-05,5.1370000000000005,1.557,0.391,1.3619999999999999,0.408,3.123,0.623,0.7090000000000001,0.395,0.415,1.147,0.324,0.067,0.701,0.857,1.936,1.197
2018-05-01 09:15:00-05,0.893,1.545,0.424,2.063,0.329,3.478,1.077,1.031,0.268,0.3640000000000001,1.147,0.318,0.644,0.244,0.789,0.857,0.9669375
2018-05-01 09:30:00-05,4.515,4.5379999999999985,0.4270000000000001,1.899,0.293,2.381,0.458,0.921,0.237,0.42800000000000016,1.183,0.122,0.875,0.161,1.24,0.588,1.266625
2018-05-01 09:45:00-05,1.464,1.831,0.506,0.8190000000000001,0.904,2.7030000000000003,0.6180000000000001,0.6509999999999999,0.341,0.4320000000000001,1.264,0.24,0.35200000000000004,0.307,0.9200000000000002,0.52,0.867
2018-05-01 10:00:00-05,1.027,1.586,0.7509999999999999,0.996,0.513,2.7739999999999996,0.8099999999999999,0.769,0.285,0.376,1.262,0.121,0.371,0.25,0.8510000000000001,0.685,0.8391875
2018-05-01 10:15:00-05,5.065,1.829,1.136,0.7959999999999999,0.4920000000000001,2.245,0.905,0.733,0.324,0.377,1.182,0.299,0.411,0.161,1.2409999999999999,1.724,1.1824999999999999
